"age_cat","pregame_skill","skill_grade","alignment","mining_output","rare_gems","common_gems","easy_attempts","hard_attempts","epic_attempts","trivia_score","time_combat","time_overworld","time_space","time_played","combat_rating","play_style","device_os","device_age","spender","money_spent","demo_x1","demo_x2","demo_x3","demo_x4","demo_x5"
"30-39",112.244648226141,"C",0.876152021751046,7.33960692727951,8,75,11,5,2,12,23.95,73.98,22.41,148.51,2764.04104009668,"Grass","Apple",0,1,8,0.592517914483324,0.4324529573787,1.96115130034242,0.902474718791737,1.82324916285833
"40-49",115.001254362062,"B",0.931025624132999,3.17417520150724,6,73,1,61,9,11,9.08,41.68,17.86,78.4,1687.54656858077,"Fire","Microsoft",3,0,0,0.718940855702385,0.366660786094144,0.854215213672391,0.465117386531938,2.47224653226172
"70+",95.4298538434002,"D",0.82360991084304,4.38600282579024,2,65,1,146,8,13,4.46,73.74,21.62,183.75,897.697868909701,"Water","Apple",0,1,7.44,0.37355682766065,0.330697614932433,0.399048114849597,0.842434021706171,1.73574467370048
"20-29",76.380785534003,"E",0.804530760044239,5.65560644650738,4,65,1,6,5,13,10.04,80.24,18.75,131.4,2342.45150084568,"Grass","Apple",0,1,0.34,0.247816690476611,0.383406031178311,1.83120533664595,1.56529361102586,2.51187590877516
"50-59",95.807693401942,"D",0.916098085236789,4.71258467130827,4,65,5,25,2,11,1.21,19.8,26.92,83.43,1132.85583892209,"Grass","Apple",0,1,6.78,0.391251035733148,0.645580335520208,-0.685128009436066,0.971850522271807,3.36946329951838
"70+",114.571926269814,"C",0.754065700488413,7.32030850729432,3,83,2,22,13,16,8.51,26.52,19.08,71.75,2045.16163380038,"Fire","Apple",2,0,0,0.542696166085079,0.864468995016068,-0.317780739758313,-1.45054816952815,2.2622471780124
"20-29",114.712585889261,"C",0.146238638443442,9.47559135492583,3,94,5,17,9,7,21.18,109.86,13.88,171.32,2590.74776710881,"Fire","Android",1,0,0,0.429472813149914,0.0850606821477413,-0.992582737474065,1.32377540643946,2.99480037693398
"13-19",121.148018229856,"B",0.969603996408879,1.55599920672936,5,57,15,14,9,12,0.33,125.98,68.69,214.15,881.666982363968,"Ghost","Apple",0,0,0,0.692910681013018,0.451725709950551,2.04235914687856,-0.156936791558684,3.33652761066256
"50-59",112.081632916356,"C",0.321407293987365,2.95195353188405,8,61,8,121,9,15,26.67,71.77,20.26,127.72,2526.30510533095,"Water","Apple",0,1,0.6,0.683385785901919,0.556397017790005,1.37698084219949,-0.888366478296412,1.43622865650503
"70+",99.3828655507082,"D",0.668266132252938,8.99404073614455,8,55,1,2,17,11,8.02,102.9,63.82,313.92,2613.65040498799,"Ghost","Apple",0,1,0.53,0.534698534524068,0.783873297506943,-0.468206901712599,1.62937323493262,3.67281315544582
"30-39",134.02283759335,"A",0.295366782072484,1.32377760752669,3,63,0,51,10,9,39.86,97.86,17.68,218.92,5233.76826432715,"Fire","Apple",0,1,17,0.144443544093519,0.4655098374933,0.94141384490219,-0.441705622991402,1.28453539706325
"30-39",91.7921903802172,"D",0.446184213875837,10.3967030648356,2,72,1,9,9,12,3.55,60.46,42.78,199.86,2121.83766288286,"Psychic","Android",1,0,0,0.691021494101733,0.856214780826122,-0.764812507825186,0.442343960175616,1.65347967467751
"13-19",88.9231333059093,"D",0.949855731444972,4.10785837337105,6,69,0,44,7,10,5.82,70.04,20.58,123.99,1384.71538204541,"Grass","Apple",0,1,10.71,0.985093341907486,0.612961186561733,0.143330992405828,-0.988500272108454,3.51899070411315
"50-59",98.2250771756084,"D",0.865758763446355,5.42875264149556,7,76,2,22,3,12,0.97,35.81,73.7,217.54,1424.06986561193,"Ghost","Android",3,1,7.45,0.310568280750886,0.487492348067462,1.54115522075797,0.432468083542544,2.94835912077299
"30-39",100.983302858887,"C",0.635370250523335,5.93179936719894,4,71,1,65,11,13,1.8,93.5,55.64,237.57,906.968681570647,"Psychic","Android",0,0,0,0.197643250692636,0.638816059334204,-0.726707632466298,0.909070815388386,0.873311350566684
"50-59",97.4260689867584,"D",0.723683189920617,7.08047171479386,3,71,6,16,22,12,0.06,18.71,18.86,51.72,557.187357620483,"Grass","Apple",2,0,0,0.272333609638736,0.497895780485123,-0.166963487169546,1.01407120485014,2.16797348040602
"40-49",101.598549668954,"C",0.87966205999479,3.72270838104594,5,71,2,81,18,10,11.69,35.94,20.02,93.69,1315.01785421604,"Water","Microsoft",1,0,0,0.568208249984309,0.563996718730778,1.11151918334251,0.967568070317536,3.11859955646126
"70+",126.731666797618,"B",0.90850967281646,4.9745959198783,3,76,4,90,6,13,30.03,13.31,16.06,111.37,4960.98503301684,"Fire","Other",11,1,1.01,0.820771800819784,0.0757760875858366,1.77251191294533,1.4108109639646,1.26489341350384
"20-29",113.913886853857,"C",0.962622833862648,8.5091356976997,7,84,0,1,7,12,42.49,109.62,18.23,293.02,5140.41685830439,"Water","Android",0,1,0.97,0.995422528358176,0.820646423147991,1.91469752092828,0.25459305009107,3.35877745593443
"60-69",113.592110785039,"C",0.86869341546602,2.81031945585735,6,71,0,27,6,12,19.74,8.96,13.52,53.29,2566.00075749778,"Fire","Microsoft",1,0,0,0.537031844491139,0.318088664207608,1.12675040159419,-0.89962587868151,2.80702655010586
"13-19",93.9039206312113,"D",0.277570478731854,6.87701026918468,4,68,3,18,11,10,3.48,63.51,22.5,150.34,1815.51518538434,"Grass","Apple",0,0,0,0.127048543887213,0.529032856225967,0.234748194324683,-0.124296376239315,1.5242379283217
"20-29",96.3170696112364,"D",0.218177270642921,1.92537650060193,7,66,12,15,7,11,2.48,75.99,31.19,206.1,434.359962237122,"Water","Android",0,1,0.25,0.987847657408565,0.0922010375652462,0.177523666852263,0.490824387543103,2.49733277394658
"30-39",140.898704949748,"A",0.403635885481039,7.718977144708,4,72,2,8,1,10,11.8,71.18,11.88,110.27,1652.24584768132,"Fire","Apple",1,1,10.46,0.730044497177005,0.317526642931625,2.36135821878161,0.500288783264819,1.41440267784318
"70+",85.6593563698055,"D",0.620038194301781,5.90872383167676,2,60,0,172,4,12,1.46,33.1,17.21,80.69,375.920880336952,"Water","Android",1,0,0,0.996605052845553,0.3347543773707,-0.843628442549287,0.0869606236487558,2.98715011255115
"20-29",97.0557878710807,"D",0.470535839493741,4.33133686217824,1,63,2,29,10,12,4.27,102.57,19.56,214.73,1169.23480086889,"Water","Android",0,0,0,0.363673412939534,0.82457204698585,1.89765424272007,1.53509274532194,3.53903994617158
"20-29",113.126280740661,"C",0.703080803405086,6.45352586557462,6,71,0,16,3,17,6.31,65.65,34.57,154.78,1963.67683908925,"Water","Android",0,0,0,0.0551200958434492,0.937399249989539,0.115993600958948,0.373621518307118,2.12202506831355
"60-69",83.922387351741,"E",0.984495879071341,2.46545586628181,3,82,1,26,3,14,2.21,46.58,17.71,87.84,862.609828146923,"Grass","Apple",0,0,0,0.157339423662052,0.950693315826356,-1.39703850538242,-1.23214668819042,0.353137899164388
"60-69",107.084091658224,"C",0.927714465079793,7.07441394090324,3,76,9,31,14,10,2.8,49.77,28.41,158.26,1849.38425930594,"Water","Apple",0,1,11.3,0.523181318305433,0.137005343800411,0.810366371127736,-0.988687911500241,2.36362863753067
"40-49",125.101063110884,"B",0.804884630977961,4.84630182420394,2,64,11,48,3,8,24.59,58.2,24.62,209.09,4423.99424082187,"Grass","Other",0,1,14.2,0.122287310427055,0.33753744722344,-0.213611576400418,1.31162280126745,2.15993731503403
"30-39",100.238102851756,"C",0.913856797104259,2.46866053817216,3,62,0,38,4,13,34.49,40.5,12.64,87.79,4514.11094377029,"Fire","Android",0,1,4.64,0.572351883165538,0.433863216545433,-1.44739952142922,2.41220139047306,1.07277364348793
"40-49",95.6256877397984,"D",0.647670831204869,5.82382759146202,4,59,13,48,9,9,7.1,14.62,9.47,46.82,2416.32937578036,"Fire","Android",0,0,0,0.309047684306279,0.587909191148356,0.625066634886086,0.174077387805689,1.98434391105124
"13-19",91.1499467790505,"D",0.975757526216194,5.10334850394465,3,61,2,12,4,10,2.02,128.15,8.99,258.56,997.826770154336,"Fire","Apple",1,1,7.56,0.625304462388158,0.877884966088459,1.25387289371481,-1.23570362994239,3.15867147441033
"40-49",85.8723555651521,"D",0.42571459429176,5.11550149753854,3,70,2,103,4,14,23.19,25.87,24.26,108.1,2698.77291434218,"Grass","Android",0,0,0,0.818315159063786,0.178791570011526,0.502271170291371,0.592613076557517,1.56540436611423
"30-39",102.398048099335,"C",0.804642778697713,1.19927688702354,6,87,1,8,0,13,3.14,71.75,27.28,164.75,1991.15092812574,"Water","Apple",0,1,6.49,0.330358049133793,0.125194083200768,0.893054172372662,1.01753073509436,2.29567870319341
"40-49",86.1566862651681,"D",0.531357670126371,15.1805679008377,4,70,1,66,9,9,16.66,36.97,46.11,109.67,1802.65052922664,"Psychic","Apple",0,1,17.96,0.0808480742853135,0.0362886260263622,0.111116676444355,0.659104834600435,1.94933085113866
"60-69",102.14449048951,"C",0.474452793398689,8.28517764303691,1,74,5,15,14,12,1.02,102.85,45.01,161.64,1488.86391566458,"Psychic","Apple",0,1,1.5,0.821533562149853,0.958863097941503,0.411219129217655,-0.769466577398589,2.31832794243674
"30-39",86.212910142572,"D",0.328121340316845,4.96105476209793,2,87,1,12,6,10,5.11,46.39,15.56,84.72,1209.7729453525,"Fire","Microsoft",1,0,0,0.741350160678849,0.724393639247864,-0.638125007192424,0.529856890247909,2.07318737746085
"50-59",122.307215672087,"B",0.685125926461127,2.87304565339885,3,73,3,96,25,11,1.09,44.49,10.74,62.62,885.078211682579,"Fire","Apple",0,0,0,0.152237921254709,0.197141365846619,-0.188476841960743,0.0311662054887695,1.45713899024519
"30-39",93.4051038656559,"D",0.773971072715064,13.7629531152776,5,76,3,33,4,11,7.66,121.33,19.31,285.68,916.80927446678,"Grass","Apple",2,1,18.99,0.918173877289519,0.0888743048999459,1.51425151472698,2.61992132264847,2.7845904822484
"30-39",92.5179291087408,"D",0.937828992562894,4.00790094849985,4,78,0,46,13,8,3.87,87.69,38.1,177.69,2123.61525463479,"Psychic","Android",2,0,0,0.0154093580786139,0.563109833514318,-0.162387685242086,0.199847530568055,2.44862884748677
"60-69",112.420970352097,"C",0.798811026021174,4.06500547362349,4,84,0,43,6,15,3.8,36,26.26,72.82,1514.27014047707,"Water","Apple",0,0,0,0.121096722781658,0.492083445191383,0.169413587283722,-0.992726838365839,1.78377055424496
"20-29",102.422997650353,"C",0.954042287260396,6.5013206689496,3,83,3,29,5,14,9.55,62.66,16.31,111.11,824.81043358304,"Grass","Apple",1,1,1.27,0.552215176867321,0.609475143719465,1.3021538121919,2.2654180221847,3.91850717670694
"40-49",107.848419428017,"C",0.722096073837621,3.92607657869792,5,88,0,85,17,11,13.32,43.48,30.56,165.96,2036.8536987575,"Grass","Android",0,1,2.38,0.752813081722707,0.423832192551345,0.29939572429829,1.28454501318067,1.97919092693861
"50-59",83.0781080549513,"E",0.854487231915449,1.27225816086338,4,65,0,29,12,13,2.55,14.87,16.8,41.32,606.593808528655,"Grass","Apple",1,0,0,0.134382419520989,0.961249719141051,-1.17432897869358,1.23349534727143,-0.916210818793707
"20-29",101.780141971801,"C",0.971081139752564,4.68549177183264,4,81,1,27,10,11,6.24,70.64,64.88,195.11,1748.61634867818,"Ghost","Android",1,0,0,0.254372179275379,0.197725845500827,0.127396675798932,0.434357083308802,2.7758748013173
"50-59",117.440603250795,"B",0.345122086805271,5.3272890624511,4,56,11,14,10,16,18.97,39.36,18.66,138.95,3222.85814194773,"Grass","Android",2,1,20.6,0.247393174329773,0.265359724638984,2.66211972556465,1.74793139096185,4.64538300569954
"13-19",115.331192856255,"B",0.598739054954522,8.229532244705,6,86,2,41,9,9,2.45,20.62,66.08,143.9,2237.24155474024,"Ghost","Android",1,0,0,0.827532998286188,0.032622885890305,0.744302014823482,0.927396581907902,3.20631858545543
"50-59",90.0230080087086,"D",0.385152378898994,6.98892278210885,5,69,7,41,20,12,4.66,48.58,24.19,80.56,67.0438476515037,"Water","Apple",0,1,4.53,0.827963474905118,0.0509882150217891,1.84887018134188,1.21888919056497,1.44765176850509
"70+",108.196585267431,"C",0.543655566087907,5.57386755572765,4,64,5,1,13,14,23.37,17.23,22.17,83.57,3460.13535219768,"Grass","Apple",1,0,0,0.536559291416779,0.324120756005868,2.01582176840331,0.150997360603995,3.91053080928126
"60-69",79.9143498857727,"E",0.887400538418645,10.8211110199523,7,73,0,4,16,10,12.8,64.03,16.12,168.15,2310.9381965914,"Fire","Apple",1,1,6.51,0.174499059328809,0.0133479794021696,-1.36908524008028,-0.449109454882459,2.17340313516626
"40-49",113.501277725667,"C",0.947842888742093,3.27193654854032,5,69,1,28,4,14,6.71,62.76,21.84,163.85,1090.58550068811,"Water","Apple",3,0,0,0.103439544094726,0.0897254040464759,1.13753114017968,0.866854236369319,2.95632211763711
"30-39",96.4188772640849,"D",0.421953325250699,13.1101031958219,1,79,0,49,8,11,3.62,67.68,27.47,121.91,1304.03956985683,"Grass","Android",1,1,13.3,0.924536096164957,0.0965773176867515,0.25245779630147,0.496374902360725,2.23669244335891
"60-69",92.1547069716252,"D",0.825223006889711,9.16312764707089,6,86,0,12,12,13,38.44,57.6,26.42,177.34,5182.86832631034,"Fire","Apple",1,0,0,0.906784297898412,0.0230248223524541,-1.58707465605347,1.08442242569278,3.42041694539776
"50-59",68.4987999823257,"F",0.913011874427789,3.53265776847565,4,65,0,11,6,12,0.11,45.42,5.5,75.51,1098.9335717805,"Fire","Android",0,0,0,0.58941223891452,0.392455024877563,-0.252062469981205,-1.24832508299943,2.28065378802639
"30-39",117.957793337618,"B",0.404939340699626,13.3627598367017,5,76,2,95,10,10,4.08,59.36,42.61,182.63,1613.40514633141,"Psychic","Other",0,0,0,0.679422086570412,0.864713630173355,0.465826491206609,0.506735948128613,2.29771691311184
"60-69",105.835958595854,"C",0.54561433410923,3.92881564918808,5,77,4,44,5,8,23.54,43.51,17.53,153.42,3213.03623894354,"Grass","Android",3,0,0,0.395378349348903,0.979032058501616,-0.522231055472474,-0.986620994371955,0.0613014555736515
"50-59",92.5419179054464,"D",0.981725376711135,7.44836553567604,4,81,2,28,4,15,8.56,79.2,16.2,174.08,1931.56736766325,"Fire","Android",2,0,0,0.318563549779356,0.306096454383805,0.555089898500194,-0.0276656261425924,3.0499131995594
"50-59",82.3757769200436,"E",0.19017456264599,10.4757048312445,4,62,3,7,14,7,5.54,126.42,26.34,185.93,1022.52821146707,"Water","Android",0,1,2.66,0.733053630683571,0.829551537521183,1.39998186333599,0.179311991350134,1.65793752887797
"60-69",101.467582515199,"C",0.43984690266359,4.87026696423924,6,66,0,7,12,16,6.12,83.36,12.22,113.54,2006.49435424404,"Fire","Android",0,0,0,0.385997092816979,0.919011763995513,1.1756096552484,0.327959961507562,1.43540299070351
"30-39",136.196894476742,"A",0.38646311453464,1.94391011811823,2,69,0,47,9,14,4.68,71.63,23.37,130.39,1918.560440118,"Water","Apple",0,1,4.12,0.500097627285868,0.705165677005425,2.10201664132471,1.2121191668701,3.71640897073367
"40-49",131.569674856595,"A",0.467543965523446,1.68707444967568,2,82,4,59,7,11,22.66,19.35,12.5,68.45,3518.15009908278,"Fire","Apple",0,1,5.67,0.530406371457502,0.357222716789693,-0.0352674359812448,0.876825267814695,1.98562244229663
"60-69",111.761650087036,"C",0.7047814487915,4.21506965731881,5,74,1,89,6,14,14.15,112.26,20.42,221.28,1879.93213237987,"Grass","Apple",1,1,15.92,0.848983089905232,0.778567326953635,-0.00230329414252894,0.87053201192893,2.62131334192471
"40-49",90.787257954635,"D",0.941406062303507,4.37845278877808,6,69,3,13,4,14,18.86,112.43,69.43,366.42,2924.44378243796,"Ghost","Android",0,1,10.14,0.641782729420811,0.500862019602209,1.28415064247085,1.93362823609894,2.65827200594707
"70+",102.504752832408,"C",0.67784925877464,5.21861896308415,6,68,3,40,35,12,6.5,47.12,14.3,130.68,1912.40021678599,"Fire","Apple",0,1,1.85,0.00724091636948287,0.723104382865131,1.3155519358397,1.34837142694642,0.59201145466384
"70+",101.101178867075,"C",0.845885935545103,9.05318335638686,5,64,1,96,15,10,12.02,59.43,60.45,210.32,1598.1635802016,"Ghost","Apple",2,1,2.29,0.815378066850826,0.413605467882007,1.57831282757214,0.769482440715612,3.36025519901163
"50-59",81.2927433055316,"E",0.401484472840764,6.60651874028206,3,75,0,2,5,12,11.79,90.85,13.6,181.75,1752.50196020969,"Fire","Apple",0,1,5.15,0.732909284764901,0.626232800539583,-0.931664849804671,2.29820106872169,-0.469427068244483
"70+",121.673238546767,"B",0.935770344337369,7.04691835104047,6,63,7,9,6,13,0.92,112.99,12.46,194.6,1975.04206719184,"Fire","Android",2,1,8.86,0.522807794157416,0.249667557422072,-1.48292069598154,1.4802391312462,3.02379171489872
"30-39",112.170821400514,"C",0.982453994994353,6.46354916252298,1,55,3,33,4,14,16.4,58.38,17.3,173.45,2681.46662310237,"Fire","Apple",0,1,4.1,0.0246957025956362,0.614190347958356,0.55321265820441,1.68184700991538,2.99149751963543
"70+",93.7871071917738,"D",0.458436326490579,6.0992548094061,4,68,1,59,9,12,2.49,5.55,17.16,25.43,856.570502726865,"Water","Apple",1,1,1.05,0.162685740739107,0.514395102160051,1.90365527394515,0.873458307192654,1.44334306253743
"40-49",94.5534180373947,"D",0.66616781936338,11.6046757487193,3,63,1,27,10,11,1.26,60.43,14.83,77.26,1213.18545241751,"Grass","Android",1,0,0,0.372094160644338,0.136404938530177,1.02620207129368,0.193261296236317,1.20202463527099
"50-59",88.7905373349678,"D",0.863638326343586,5.17010825744477,2,67,5,151,2,14,0.91,50.97,66.36,174.85,678.407110813738,"Ghost","Apple",0,1,5.36,0.801633626921102,0.110849127639085,0.49878891468996,0.90718402073261,3.06522891596565
"60-69",116.487596204639,"B",0.82140404200498,7.18157963288466,3,72,5,81,9,13,26.6,24.61,5.92,113.35,3869.94097099665,"Fire","Apple",0,1,2.72,0.524595811264589,0.533005093457177,1.84945460113939,-0.251299119055691,2.11435170138929
"30-39",91.737174131379,"D",0.506936992847435,3.85415360775511,3,70,0,64,10,13,4.86,90.52,32.07,181.92,1270.50090486363,"Water","Microsoft",0,0,0,0.63924411428161,0.755850535118952,1.40975353204007,-0.316148225422011,2.94957313250818
"50-59",120.631848976913,"B",0.355195283756971,4.69506365969313,2,80,5,8,5,5,6.46,13.89,15.33,69.21,1462.85298594119,"Fire","Apple",1,1,0.37,0.621966519160196,0.695478504989296,1.27977771903383,-0.982934958975502,1.32258954390907
"70+",79.9154845745355,"E",0.540153673146241,1.28391774351656,2,60,9,14,6,13,16.77,59.45,23.1,182.52,2926.07183109797,"Water","Microsoft",0,1,8.24,0.804431215394288,0.349126565968618,2.05835371789221,0.144443352118409,1.81925782083109
"40-49",122.457176680111,"B",0.631050432117959,3.51206613863108,3,74,2,14,5,13,21.35,19.29,23.32,125.56,2756.85178976104,"Grass","Apple",0,1,12.73,0.196982415160164,0.518197291297838,0.576707598770397,2.62612113322978,0.670909444386656
"50-59",96.5497535721696,"D",0.846935789524814,5.87348339141423,4,81,4,66,3,13,25.02,37.17,14.03,140.55,3151.26658348289,"Fire","Android",2,0,0,0.532243491383269,0.787661436246708,-0.191218603180587,0.413998176868763,1.84162678754773
"20-29",79.7352893186648,"E",0.900813209813464,8.35729180316378,3,86,3,5,2,12,14.04,81.85,19.53,160.34,2378.78155150602,"Fire","Android",1,0,0,0.483045194996521,0.899644042598084,0.243285856261093,-0.0846915743921812,2.33617576548428
"13-19",67.5877777141876,"F",0.299922125588458,6.38472675504378,3,67,7,142,3,6,11.64,107.46,27.92,171.52,1677.52979025466,"Grass","Microsoft",0,0,0,0.521938033401966,0.801203326554969,0.0711242550375128,-0.41468987926878,3.15195981112359
"30-39",95.7237270926459,"D",0.590327014001731,9.99618439251789,1,82,4,34,3,10,0.77,14.66,15.78,44.1,453.248367964015,"Grass","Apple",0,0,0,0.0421513309702277,0.433004728285596,-0.23371622058481,-2.22674069662441,0.656888099159976
"60-69",83.9757076965179,"E",0.800086502771903,8.2562667568372,3,86,1,24,14,12,3.04,35.8,43.71,102.81,2003.02071533078,"Psychic","Apple",1,1,9.77,0.419291875092313,0.0746018036734313,2.30032264052618,0.476319206006698,3.20161739252544
"70+",94.9922648679476,"D",0.809115715267111,4.69856404415562,2,69,4,10,12,12,12.44,93.52,20.06,181.03,2761.25921160251,"Grass","Android",1,0,0,0.329972147708759,0.847261335235089,-1.07128173462239,0.893254703471254,1.54851926677356
